id,data_venda,preco,quartos,banheiros,m2_construido_total,m2_terreno_total,andares,beira-mar,vista_geral,condicao,nivel_construcao,m2_construidos_chao,m2_porao,ano_construído,ano_reformado,cep,latitude,longitude,construcao_1955,sem_porao,ano_venda,mes_venda,estacoes,boa_condicao,bom_nivel_construcao
9149000180,2014-08-19,374950.0,3,2.5,196.95,896.79,2.0,0,0,3,8,196.95,0.0,1992,0,98030,47.3843,-122.213,0,0,2014,8,verao,0,0
7525420150,2015-04-13,602500.0,4,1.75,203.46,3809.02,2.0,0,0,3,8,203.46,0.0,1980,0,98075,47.5755,-122.033,0,0,2015,4,primavera,0,0
1003000175,2014-12-22,221000.0,3,1.0,91.04,706.62,1.0,0,0,3,7,91.04,0.0,1954,0,98188,47.4356,-122.29,1,0,2014,12,inverno,0,0
2902200874,2015-04-10,920000.0,5,3.0,207.17,408.77,2.0,0,0,3,7,160.72,46.45,1913,0,98102,47.6404,-122.325,1,1,2015,4,primavera,0,0
7131300032,2015-03-06,235000.0,4,2.0,143.07,862.05,1.0,0,0,3,7,143.07,0.0,1955,0,98118,47.5163,-122.268,0,0,2015,3,primavera,0,0
3581100330,2014-08-04,375000.0,3,1.0,91.04,677.82,1.0,0,0,3,7,91.04,0.0,1967,0,98034,47.7292,-122.231,0,0,2014,8,verao,0,0
3629970870,2014-08-27,599000.0,4,2.5,196.95,338.17,2.0,0,0,3,8,196.95,0.0,2005,0,98029,47.5521,-121.996,0,0,2014,8,verao,0,0
2561360210,2014-06-03,562100.0,3,2.25,194.17,1125.24,2.0,0,0,3,8,194.17,0.0,1983,0,98052,47.7015,-122.13,0,0,2014,6,verao,0,0
9828702245,2015-03-16,640000.0,3,2.5,150.5,127.93,2.0,0,0,3,8,102.19,48.31,2009,0,98112,47.6195,-122.299,0,1,2015,3,primavera,0,0
8687800150,2014-11-20,294000.0,3,2.0,153.29,1045.72,1.0,0,0,4,7,116.13,37.16,1957,0,98168,47.4707,-122.26,0,1,2014,11,outono,1,0
3825310760,2014-12-29,714000.0,4,2.5,300.08,721.49,2.0,0,0,3,9,300.08,0.0,2005,0,98052,47.7069,-122.131,0,0,2014,12,inverno,0,0
7284900385,2014-05-21,970000.0,4,3.25,259.2,503.53,1.0,0,3,3,9,104.98,154.22,1963,2013,98177,47.7698,-122.386,0,1,2014,5,primavera,0,0
5702380770,2015-04-28,280000.0,4,2.25,148.64,735.42,2.0,0,0,3,7,148.64,0.0,1991,0,98022,47.194,-121.981,0,0,2015,4,primavera,0,0
2095600150,2014-11-12,260000.0,4,2.5,166.3,404.87,2.0,0,0,3,7,166.3,0.0,1993,0,98031,47.3994,-122.204,0,0,2014,11,outono,0,0
4166600230,2014-11-19,294000.0,3,1.5,191.38,1398.19,1.5,0,0,4,7,191.38,0.0,1938,0,98023,47.3321,-122.373,1,0,2014,11,outono,1,0
3521059042,2014-07-28,255500.0,4,1.0,127.28,3827.05,1.5,0,2,5,5,127.28,0.0,1900,0,98092,47.2716,-122.144,1,0,2014,7,verao,1,0
3625059043,2014-09-04,3300000.0,5,4.75,576.0,1288.84,2.0,1,4,4,11,412.49,163.51,1989,0,98008,47.605,-122.112,0,1,2014,9,outono,1,1
1926069054,2014-05-08,450000.0,3,2.0,140.28,4046.86,1.0,0,0,3,7,140.28,0.0,1954,0,98077,47.7218,-122.079,1,0,2014,5,primavera,0,0
9238450150,2014-05-12,368000.0,3,1.0,118.92,919.55,1.0,0,0,3,7,118.92,0.0,1968,0,98072,47.7677,-122.163,0,0,2014,5,primavera,0,0
8146200150,2014-11-10,830000.0,4,2.25,202.53,1027.14,1.0,0,0,3,8,127.28,75.25,1963,0,98004,47.6042,-122.193,0,1,2014,11,outono,0,0
3841600220,2014-07-15,282500.0,2,1.75,133.78,1041.44,1.0,0,0,4,6,104.98,28.8,1935,0,98146,47.498,-122.35,1,1,2014,7,verao,1,0
943100683,2014-05-02,335000.0,3,2.25,146.79,1506.42,1.0,0,0,4,7,146.79,0.0,1978,0,98024,47.5643,-121.897,0,0,2014,5,primavera,1,0
952001765,2014-07-07,558000.0,2,2.0,146.79,534.19,1.0,0,0,5,6,73.39,73.39,1910,0,98116,47.5668,-122.384,1,1,2014,7,verao,1,0
3744600704,2015-02-24,270000.0,4,1.5,160.72,790.14,1.5,0,0,4,7,160.72,0.0,1961,0,98146,47.4905,-122.347,0,0,2015,2,inverno,1,0
1822059057,2014-07-25,152000.0,2,1.0,65.03,1254.19,1.0,0,0,3,4,65.03,0.0,1920,0,98031,47.3882,-122.208,1,0,2014,7,verao,0,0
2126059219,2014-06-17,493000.0,4,1.75,188.59,1699.66,1.5,0,0,4,7,188.59,0.0,1975,0,98034,47.7326,-122.179,0,0,2014,6,verao,1,0
4139400910,2014-08-15,740000.0,4,2.5,232.26,959.69,2.0,0,0,3,10,232.26,0.0,1992,0,98006,47.5595,-122.114,0,0,2014,8,verao,0,1
9808630210,2015-03-13,789800.0,3,2.5,242.01,205.87,2.0,0,2,3,9,194.17,47.85,1979,0,98033,47.6536,-122.203,0,1,2015,3,primavera,0,0
2920700220,2015-05-08,275000.0,2,1.0,84.54,389.36,1.0,0,0,3,6,84.54,0.0,1910,0,98117,47.6929,-122.36,1,0,2015,5,primavera,0,0
1338800365,2014-05-07,1500000.0,6,2.5,330.73,602.01,2.5,0,0,4,11,330.73,0.0,1914,0,98112,47.627,-122.304,1,0,2014,5,primavera,1,1
1175001135,2014-09-29,424000.0,3,1.75,105.91,315.41,1.0,0,0,5,7,57.6,48.31,1925,0,98107,47.6712,-122.393,1,1,2014,9,outono,1,0
3867400180,2015-03-27,715000.0,2,1.0,92.9,326.37,1.0,0,4,4,5,92.9,0.0,1914,0,98116,47.5935,-122.39,1,0,2015,3,primavera,1,0
7954300220,2014-07-30,600000.0,4,2.5,279.64,738.86,2.0,0,0,3,9,279.64,0.0,2000,0,98056,47.522,-122.19,0,0,2014,7,verao,0,0
7784400035,2014-08-13,802000.0,2,1.75,196.03,808.26,1.0,0,4,4,9,163.51,32.52,1960,0,98146,47.4912,-122.365,0,1,2014,8,verao,1,0
4435600330,2014-07-26,165000.0,3,1.0,84.54,808.26,1.0,0,0,4,6,84.54,0.0,1943,0,98188,47.449,-122.29,1,0,2014,7,verao,1,0
5016001285,2014-06-09,750000.0,4,3.25,190.45,464.52,2.0,0,0,4,8,127.28,63.17,1987,0,98112,47.6235,-122.298,0,1,2014,6,verao,1,0
6817800330,2014-08-12,405000.0,2,1.0,101.26,973.72,1.0,0,0,2,7,72.46,28.8,1981,0,98074,47.632,-122.03,0,1,2014,8,verao,0,0
8680500220,2014-12-03,521900.0,3,2.5,195.1,1146.24,2.0,0,0,3,9,195.1,0.0,1997,0,98072,47.7412,-122.168,0,0,2014,12,inverno,0,0
3211600650,2014-07-22,275000.0,3,1.0,92.9,744.9,1.0,0,0,3,7,92.9,0.0,1969,0,98034,47.7285,-122.198,0,0,2014,7,verao,0,0
4008400035,2014-10-15,600000.0,5,3.25,409.7,5402.96,2.0,0,0,4,9,216.46,193.24,2001,0,98058,47.4395,-122.111,0,1,2014,10,outono,1,0
2473002060,2014-05-19,442500.0,3,1.75,167.23,947.61,1.0,0,0,3,8,167.23,0.0,1967,0,98058,47.4496,-122.146,0,0,2014,5,primavera,0,0
4059400515,2014-09-09,229950.0,2,1.0,85.47,716.84,1.0,0,0,3,6,85.47,0.0,1944,0,98178,47.5028,-122.243,1,0,2014,9,outono,0,0
2916610150,2015-01-20,274950.0,3,2.0,130.99,674.94,1.0,0,0,4,7,130.99,0.0,1983,0,98042,47.3654,-122.076,0,0,2015,1,inverno,1,0
8887001215,2014-11-07,407185.0,3,1.75,172.8,4466.41,1.5,0,0,4,8,172.8,0.0,1929,0,98070,47.5051,-122.461,1,0,2014,11,outono,1,0
3876313040,2014-07-09,468000.0,4,2.5,195.1,780.39,1.0,0,0,4,7,115.2,79.9,1976,0,98072,47.735,-122.17,0,1,2014,7,verao,1,0
6021501320,2014-09-30,450000.0,2,1.0,95.69,405.52,1.0,0,0,3,7,95.69,0.0,1942,0,98117,47.6875,-122.387,1,0,2014,9,outono,0,0
2372800145,2014-10-23,219950.0,2,1.0,87.33,835.85,1.0,0,0,5,7,87.33,0.0,1955,0,98022,47.2005,-121.999,0,0,2014,10,outono,1,0
7120000210,2015-01-22,275000.0,2,2.5,124.49,556.95,2.0,0,0,3,7,124.49,0.0,1989,0,98028,47.7366,-122.233,0,0,2015,1,inverno,0,0
1180003175,2015-04-10,229950.0,2,1.0,78.97,557.42,1.0,0,0,3,6,78.97,0.0,1924,0,98178,47.4972,-122.224,1,0,2015,4,primavera,0,0
2902200915,2014-11-25,675000.0,3,1.75,197.88,408.77,1.0,0,0,3,7,132.85,65.03,1922,0,98102,47.6417,-122.325,1,1,2014,11,outono,0,0
2473530150,2015-03-23,412950.0,4,2.5,225.75,631.37,2.0,0,0,3,8,225.75,0.0,1993,0,98058,47.4499,-122.127,0,0,2015,3,primavera,0,0
2366400150,2015-04-29,670000.0,5,2.25,212.75,3623.22,2.0,0,0,3,8,212.75,0.0,1979,0,98052,47.7012,-122.12,0,0,2015,4,primavera,0,0
4040800360,2014-09-23,420000.0,3,1.75,114.27,929.49,1.0,0,0,4,7,114.27,0.0,1963,0,98008,47.621,-122.114,0,0,2014,9,outono,1,0
1269200150,2015-01-13,358000.0,3,1.5,106.84,2538.02,1.0,0,0,4,6,106.84,0.0,1976,0,98070,47.3933,-122.454,0,0,2015,1,inverno,1,0
9510970530,2015-04-24,680000.0,3,2.5,196.95,334.45,2.0,0,0,3,9,196.95,0.0,2005,0,98052,47.6649,-122.082,0,0,2015,4,primavera,0,0
3856904825,2014-11-04,380000.0,2,1.0,91.04,315.87,1.0,0,0,3,7,91.04,0.0,1923,0,98105,47.6688,-122.323,1,0,2014,11,outono,0,0
326069101,2014-12-05,515000.0,3,2.5,197.88,20436.62,2.0,0,0,3,8,197.88,0.0,1986,0,98077,47.7754,-122.032,0,0,2014,12,inverno,0,0
254000175,2014-08-19,325000.0,2,1.0,97.55,445.93,1.0,0,0,4,7,97.55,0.0,1969,0,98146,47.5128,-122.388,0,0,2014,8,verao,1,0
8086000201,2014-12-04,875000.0,3,2.5,169.08,636.2,1.0,0,0,4,7,169.08,0.0,1953,0,98004,47.6287,-122.207,1,0,2014,12,inverno,1,0
9284800085,2015-04-20,426000.0,3,2.5,205.32,534.19,2.0,0,0,3,7,158.86,46.45,1914,2000,98106,47.5525,-122.366,1,1,2015,4,primavera,0,0
2287000330,2014-09-15,868500.0,5,2.5,231.33,895.49,1.0,0,0,4,8,149.57,81.75,1959,0,98040,47.551,-122.22,0,1,2014,9,outono,1,0
2025760210,2014-06-11,657500.0,4,2.75,384.62,2247.32,2.0,0,0,3,11,384.62,0.0,2002,0,98092,47.3062,-122.15,0,0,2014,6,verao,0,1
3330500085,2014-09-18,366000.0,2,1.0,112.41,287.07,1.0,0,0,3,6,79.9,32.52,1926,0,98118,47.5532,-122.277,1,1,2014,9,outono,0,0
1231001225,2014-09-16,385000.0,2,1.0,93.83,371.61,1.0,0,0,3,6,93.83,0.0,1911,0,98118,47.5536,-122.267,1,0,2014,9,outono,0,0
984000650,2014-09-08,300000.0,4,2.0,190.45,812.9,1.0,0,0,3,7,120.77,69.68,1967,0,98058,47.4324,-122.171,0,1,2014,9,outono,0,0
1962200145,2015-03-20,810000.0,3,1.75,191.38,306.58,2.0,0,0,4,9,139.35,52.03,1918,0,98102,47.6498,-122.32,1,1,2015,3,primavera,1,0
4074300150,2015-04-17,460000.0,4,1.75,144.93,668.9,1.0,0,0,3,6,79.9,65.03,1943,0,98115,47.7001,-122.279,1,1,2015,4,primavera,0,0
8665050220,2014-10-21,459000.0,3,2.5,165.37,371.61,2.0,0,0,4,8,165.37,0.0,1995,0,98029,47.5677,-122.003,0,0,2014,10,outono,1,0
2212700180,2015-03-19,260000.0,3,1.75,135.64,929.03,1.0,0,0,4,8,135.64,0.0,1967,0,98092,47.342,-122.195,0,0,2015,3,primavera,1,0
8077200360,2014-11-12,557865.0,4,2.5,281.5,632.95,2.0,0,0,3,9,281.5,0.0,1987,0,98074,47.6296,-122.029,0,0,2014,11,outono,0,0
8850000180,2015-04-20,295000.0,4,1.0,91.04,278.71,1.5,0,0,4,7,91.04,0.0,1914,0,98144,47.5892,-122.312,1,0,2015,4,primavera,1,0
1643500072,2014-09-05,375000.0,4,2.25,134.71,673.08,1.0,0,0,5,7,134.71,0.0,1950,1983,98133,47.7643,-122.343,1,0,2014,9,outono,1,0
6065300330,2014-06-20,2110000.0,3,2.25,300.08,1656.74,2.0,0,0,4,9,300.08,0.0,1973,0,98006,47.5683,-122.188,0,0,2014,6,verao,1,0
6149700191,2014-08-19,307300.0,2,2.0,141.21,94.76,3.0,0,0,3,7,141.21,0.0,1999,0,98133,47.7292,-122.343,0,0,2014,8,verao,0,0
1555200180,2014-08-27,225000.0,4,1.0,130.99,650.32,1.5,0,0,3,7,130.99,0.0,1963,0,98032,47.3767,-122.287,0,0,2014,8,verao,0,0
9407100720,2014-11-07,290000.0,3,1.75,129.14,1226.32,2.0,0,0,3,7,129.14,0.0,1979,0,98045,47.4429,-121.771,0,0,2014,11,outono,0,0
5700000515,2014-11-20,690000.0,4,2.0,207.17,464.52,1.5,0,0,4,7,140.28,66.89,1922,0,98144,47.5772,-122.292,1,1,2014,11,outono,1,0
5451200530,2014-07-05,825000.0,4,2.25,196.03,1175.5,2.0,0,0,4,8,196.03,0.0,1972,0,98040,47.536,-122.225,0,0,2014,7,verao,1,0
868000530,2014-07-02,645000.0,3,1.75,210.89,1065.78,1.0,0,0,4,7,127.28,83.61,1956,0,98177,47.7057,-122.374,0,1,2014,7,verao,1,0
1777600210,2015-02-17,590000.0,4,2.25,235.04,985.79,1.0,0,0,5,8,122.63,112.41,1977,0,98006,47.5698,-122.132,0,1,2015,2,inverno,1,0
7174800760,2014-07-25,667000.0,5,2.0,176.52,508.18,1.0,0,0,3,7,109.63,66.89,1930,1965,98105,47.6666,-122.303,1,1,2014,7,verao,0,0
8635750330,2014-09-25,664000.0,4,2.5,222.04,783.36,2.0,0,0,3,9,222.04,0.0,1998,0,98074,47.6027,-122.024,0,0,2014,9,outono,0,0
4058800925,2015-04-28,452100.0,4,2.5,293.57,607.59,1.0,0,3,3,8,146.79,146.79,1959,0,98178,47.5037,-122.24,0,1,2015,4,primavera,0,0
272000620,2014-12-02,290000.0,2,1.0,83.61,253.44,2.0,0,0,3,7,83.61,0.0,1998,0,98144,47.5877,-122.298,0,0,2014,12,inverno,0,0
7779200355,2015-04-22,950000.0,3,3.0,335.38,1624.22,2.0,0,2,4,8,335.38,0.0,1954,0,98146,47.4852,-122.357,1,0,2015,4,primavera,1,0
510000641,2015-01-30,662500.0,3,2.0,192.31,390.19,1.5,0,0,4,7,155.15,37.16,1906,0,98103,47.6624,-122.333,1,1,2015,1,inverno,1,0
8835200230,2014-07-02,475000.0,4,2.5,171.87,505.76,2.0,0,0,5,7,171.87,0.0,1981,0,98034,47.7227,-122.16,0,0,2014,7,verao,1,0
8718500555,2014-09-15,450000.0,3,1.5,133.78,902.18,1.0,0,0,3,7,105.91,27.87,1956,0,98028,47.7394,-122.252,0,1,2014,9,outono,0,0
1722049154,2014-07-07,538250.0,3,2.25,240.62,1414.82,2.0,0,3,3,8,240.62,0.0,1984,0,98198,47.3948,-122.325,0,0,2014,7,verao,0,0
6450304130,2014-05-05,329950.0,2,1.0,105.91,487.74,1.5,0,0,4,6,105.91,0.0,1949,0,98133,47.731,-122.341,1,0,2014,5,primavera,1,0
6908200155,2015-01-22,1103990.0,4,3.5,256.41,468.23,2.0,0,2,3,9,256.41,0.0,1955,2005,98117,47.6756,-122.401,0,0,2015,1,inverno,0,0
1773101020,2014-10-20,307000.0,5,1.5,121.7,445.93,1.5,0,0,3,6,103.12,18.58,1929,0,98106,47.5545,-122.365,1,1,2014,10,outono,0,0
1105000571,2014-06-10,433000.0,3,1.75,173.73,667.88,1.0,0,0,3,7,117.99,55.74,1959,0,98118,47.5412,-122.27,0,1,2014,6,verao,0,0
5153200666,2015-01-14,212000.0,3,2.25,176.52,1672.25,1.0,0,0,4,7,118.92,57.6,1968,0,98023,47.3251,-122.354,0,1,2015,1,inverno,1,0
7660100085,2014-09-08,750000.0,5,2.75,265.7,557.42,2.5,0,0,4,8,221.11,44.59,1902,0,98144,47.5906,-122.316,1,1,2014,9,outono,1,0
1843130530,2014-11-25,279000.0,3,2.0,152.36,524.9,1.0,0,0,3,7,152.36,0.0,2003,0,98042,47.3736,-122.13,0,0,2014,11,outono,0,0
7010700905,2014-06-11,476000.0,3,1.0,105.91,510.97,1.5,0,0,4,6,105.91,0.0,1908,0,98199,47.6606,-122.395,1,0,2014,6,verao,1,0
6790600790,2015-03-26,368000.0,5,1.75,240.62,872.73,1.0,0,0,4,7,129.14,111.48,1963,0,98198,47.3941,-122.307,0,1,2015,3,primavera,1,0
8651442520,2014-10-15,228950.0,4,3.0,200.67,483.1,1.0,0,0,3,7,122.63,78.04,1978,0,98042,47.3627,-122.091,0,1,2014,10,outono,0,0
2722059010,2014-06-18,568450.0,5,3.5,302.86,5463.26,2.0,0,0,4,8,302.86,0.0,1969,0,98042,47.3703,-122.159,0,0,2014,6,verao,1,0
6884800210,2014-06-05,619000.0,4,1.75,154.22,353.03,1.5,0,0,3,7,154.22,0.0,1926,0,98115,47.6883,-122.314,1,0,2014,6,verao,0,0
7349600230,2014-07-29,275000.0,3,2.25,152.36,561.51,2.0,0,0,3,7,152.36,0.0,1996,0,98002,47.2844,-122.205,0,0,2014,7,verao,0,0
6699300210,2014-10-27,321500.0,4,2.5,243.41,506.97,2.0,0,0,3,8,243.41,0.0,2003,0,98001,47.3148,-122.27,0,0,2014,10,outono,0,0
7883607520,2014-05-08,230000.0,3,1.75,88.26,557.42,1.0,0,0,3,6,73.39,14.86,1939,0,98108,47.5271,-122.316,1,1,2014,5,primavera,0,0
1450000210,2015-01-28,179500.0,3,1.0,83.61,752.51,1.0,0,0,4,6,83.61,0.0,1959,0,98002,47.2866,-122.221,0,0,2015,1,inverno,1,0
1387301430,2014-08-18,460000.0,3,2.25,153.29,679.4,1.0,0,0,3,7,113.34,39.95,1975,0,98011,47.7375,-122.194,0,1,2014,8,verao,0,0
2517010230,2015-02-26,286000.0,3,2.5,167.23,369.75,2.0,0,0,3,7,167.23,0.0,2006,0,98042,47.4006,-122.162,0,0,2015,2,inverno,0,0
9828201020,2014-10-31,427500.0,3,1.0,137.5,390.19,1.5,0,0,3,7,137.5,0.0,1925,0,98122,47.6147,-122.298,1,0,2014,10,outono,0,0
2461900175,2014-05-22,400000.0,3,1.0,96.62,580.64,1.0,0,0,3,7,96.62,0.0,1942,0,98136,47.5526,-122.385,1,0,2014,5,primavera,0,0
8682250330,2014-06-24,675000.0,3,3.5,213.68,521.28,1.0,0,0,3,8,213.68,0.0,2004,0,98053,47.7122,-122.026,0,0,2014,6,verao,0,0
3031200230,2015-02-26,350000.0,3,1.0,230.4,827.39,1.0,0,0,3,7,115.2,115.2,1969,0,98118,47.5366,-122.289,0,1,2015,2,inverno,0,0
3824100166,2014-11-22,385000.0,4,1.75,183.02,962.29,1.0,0,0,3,8,143.07,39.95,1977,0,98028,47.7719,-122.255,0,1,2014,11,outono,0,0
7011201445,2014-07-02,525000.0,2,1.75,142.14,325.44,1.0,0,1,4,7,77.11,65.03,1916,0,98119,47.6368,-122.371,1,1,2014,7,verao,1,0
7262200150,2015-01-21,315000.0,2,1.0,90.12,1724.0,1.0,0,0,3,6,90.12,0.0,1939,0,98146,47.5116,-122.37,1,0,2015,1,inverno,0,0
1623069023,2014-07-29,820000.0,4,2.5,271.28,23471.77,2.0,0,0,3,10,271.28,0.0,2002,0,98027,47.4784,-122.048,0,0,2014,7,verao,0,1
7523700210,2015-04-15,205000.0,3,1.0,90.12,715.35,1.0,0,0,4,7,90.12,0.0,1959,0,98032,47.3793,-122.304,0,0,2015,4,primavera,1,0
2915200210,2014-12-05,500000.0,2,1.0,63.17,487.74,1.0,0,0,4,6,63.17,0.0,1922,0,98177,47.7013,-122.359,1,0,2014,12,inverno,1,0
3904990210,2014-08-22,599000.0,4,2.5,245.26,625.98,2.0,0,0,4,8,245.26,0.0,1989,0,98029,47.5787,-122.0,0,0,2014,8,verao,1,0
1333300145,2015-03-04,2225000.0,3,4.0,390.19,2798.24,2.0,0,2,4,11,334.45,55.74,1933,0,98112,47.6379,-122.311,1,1,2015,3,primavera,1,1
7461400360,2015-04-21,299000.0,1,2.5,183.95,698.72,1.0,0,0,4,7,109.63,74.32,1979,0,98055,47.4343,-122.192,0,1,2015,4,primavera,1,0
7631200085,2014-05-12,947500.0,3,2.75,276.85,2521.76,1.5,1,2,5,8,202.53,74.32,1917,0,98166,47.4522,-122.378,1,1,2014,5,primavera,1,0
6145600040,2014-06-23,385000.0,3,3.25,151.43,155.8,3.0,0,0,3,8,151.43,0.0,2007,0,98133,47.7048,-122.353,0,0,2014,6,verao,0,0
6372000155,2014-08-11,639950.0,2,1.75,165.37,419.92,1.0,0,0,5,7,82.68,82.68,1925,0,98116,47.5798,-122.404,1,1,2014,8,verao,1,0
6821600145,2014-11-10,824000.0,2,1.0,112.41,780.39,1.0,0,0,3,8,72.46,39.95,2000,0,98199,47.6503,-122.393,0,1,2014,11,outono,0,0
7983100150,2014-06-02,199950.0,3,1.0,93.83,673.08,1.0,0,0,3,7,93.83,0.0,1969,0,98003,47.3338,-122.306,0,0,2014,6,verao,0,0
723000150,2015-04-08,1005000.0,3,2.5,238.76,464.52,1.0,0,0,4,8,137.5,101.26,1940,0,98105,47.6578,-122.285,1,1,2015,4,primavera,1,0
2493200155,2015-04-03,950000.0,4,2.25,257.34,494.24,2.0,0,1,3,9,226.68,30.66,2013,0,98136,47.5283,-122.385,0,1,2015,4,primavera,0,0
2592210150,2014-09-23,822000.0,3,2.5,212.75,850.81,2.0,0,0,4,8,212.75,0.0,1984,0,98006,47.5476,-122.14,0,0,2014,9,outono,1,0
2595300210,2014-11-06,473600.0,4,1.5,165.37,780.39,1.0,0,0,3,7,100.34,65.03,1969,0,98136,47.5173,-122.385,0,1,2014,11,outono,0,0
3902100150,2015-02-02,490000.0,5,2.0,199.74,418.06,1.5,0,0,3,8,199.74,0.0,1938,0,98116,47.5582,-122.388,1,0,2015,2,inverno,0,0
3329520410,2014-05-05,245000.0,3,1.75,178.37,864.56,1.0,0,0,3,7,92.9,85.47,1984,0,98001,47.3319,-122.267,0,1,2014,5,primavera,0,0
4013800206,2014-08-28,199000.0,4,1.0,113.34,1089.75,1.0,0,0,4,7,113.34,0.0,1960,0,98001,47.3229,-122.283,0,0,2014,8,verao,1,0
1370803460,2014-05-07,1340000.0,3,3.0,274.99,510.97,2.0,0,2,3,10,226.68,48.31,1937,1990,98199,47.6356,-122.402,1,1,2014,5,primavera,0,1
4046600220,2014-10-17,418000.0,3,1.75,139.35,1775.66,1.0,0,0,3,7,139.35,0.0,1984,0,98014,47.6976,-121.916,0,0,2014,10,outono,0,0
6190701484,2015-03-11,450000.0,7,3.5,262.92,801.29,1.0,0,0,4,8,170.01,92.9,1957,0,98133,47.7493,-122.355,0,1,2015,3,primavera,1,0
8016200530,2014-07-18,280000.0,3,2.5,146.79,650.32,2.0,0,0,3,8,146.79,0.0,1992,0,98030,47.3659,-122.17,0,0,2014,7,verao,0,0
6802210210,2015-03-03,273000.0,3,2.25,114.27,1077.77,1.0,0,0,4,7,84.54,29.73,1992,0,98022,47.1955,-121.991,0,1,2015,3,primavera,1,0
4305600040,2014-05-05,549000.0,4,2.5,270.35,588.82,2.0,0,0,3,8,270.35,0.0,2008,0,98059,47.4804,-122.126,0,0,2014,5,primavera,0,0
7856570150,2014-06-25,913888.0,5,2.25,220.18,1441.11,2.0,0,0,4,9,220.18,0.0,1981,0,98006,47.5555,-122.15,0,0,2014,6,verao,1,0
7576200040,2014-07-18,689888.0,4,2.25,179.3,325.16,1.5,0,0,5,8,143.07,36.23,1916,0,98122,47.6167,-122.29,1,1,2014,7,verao,1,0
6300500183,2014-12-12,305000.0,4,2.0,165.37,468.51,1.0,0,0,3,7,80.83,84.54,1993,0,98133,47.7045,-122.342,0,1,2014,12,inverno,0,0
3204950120,2014-05-29,602500.0,4,2.5,256.41,636.39,2.0,0,0,3,9,256.41,0.0,1999,0,98056,47.5346,-122.185,0,0,2014,5,primavera,0,0
7857004225,2015-04-24,355000.0,2,1.75,150.5,338.17,1.0,0,0,3,7,83.61,66.89,1929,0,98108,47.543,-122.299,1,1,2015,4,primavera,0,0
7732400360,2014-08-21,756000.0,3,2.5,200.67,699.1,2.0,0,0,3,9,200.67,0.0,1986,0,98052,47.6608,-122.145,0,0,2014,8,verao,0,0
4388000120,2015-04-23,289950.0,4,2.25,203.46,641.59,1.0,0,0,4,7,96.62,106.84,1977,0,98023,47.319,-122.373,0,1,2015,4,primavera,1,0
8653900150,2014-05-05,800000.0,3,2.5,301.01,729.94,2.0,0,0,3,10,301.01,0.0,1994,0,98075,47.5857,-122.038,0,0,2014,5,primavera,0,1
3362400472,2014-12-02,403000.0,2,1.0,66.89,302.4,1.0,0,0,4,6,66.89,0.0,1905,0,98103,47.6823,-122.348,1,0,2014,12,inverno,1,0
8857100180,2015-04-13,350000.0,3,2.25,130.99,124.49,2.0,0,0,3,8,127.28,3.72,1967,0,98008,47.6108,-122.113,0,1,2015,4,primavera,0,0
8156600210,2015-03-26,1285000.0,5,3.5,276.85,473.81,2.0,0,0,3,10,220.18,56.67,2015,0,98115,47.6782,-122.299,0,1,2015,3,primavera,0,1
4038700720,2014-09-18,525126.0,5,2.25,181.16,745.55,1.0,0,2,3,7,106.84,74.32,1960,0,98008,47.6159,-122.114,0,1,2014,9,outono,0,0
2634500085,2014-08-12,241450.0,3,1.0,102.19,756.04,1.0,0,0,3,7,102.19,0.0,1949,0,98155,47.7393,-122.325,1,0,2014,8,verao,0,0
1077100035,2015-01-22,320000.0,3,1.5,130.06,844.21,1.0,0,0,3,7,130.06,0.0,1954,0,98133,47.7711,-122.34,1,0,2015,1,inverno,0,0
5466700360,2014-10-23,234000.0,4,2.0,158.86,692.59,1.0,0,0,3,7,95.69,63.17,1975,0,98031,47.3965,-122.173,0,1,2014,10,outono,0,0
1250201165,2014-11-21,441000.0,5,2.5,185.81,334.45,1.0,0,0,3,6,106.84,78.97,1987,0,98144,47.5971,-122.295,0,1,2014,11,outono,0,0
1250201165,2015-03-17,474500.0,5,2.5,185.81,334.45,1.0,0,0,3,6,106.84,78.97,1987,0,98144,47.5971,-122.295,0,1,2015,3,primavera,0,0
4083301120,2015-04-22,705000.0,3,1.0,133.78,243.22,1.5,0,0,4,7,133.78,0.0,1906,0,98103,47.6582,-122.336,1,0,2015,4,primavera,1,0
3905100610,2015-04-09,517500.0,4,2.5,141.21,313.08,2.0,0,0,3,8,141.21,0.0,1994,0,98029,47.5696,-122.004,0,0,2015,4,primavera,0,0
4330600360,2014-06-17,142500.0,4,0.75,133.78,1235.61,1.0,0,0,3,6,133.78,0.0,1948,0,98166,47.4761,-122.337,1,0,2014,6,verao,0,0
345700150,2014-11-06,310000.0,2,1.5,93.83,929.49,2.0,0,0,3,7,93.83,0.0,1981,0,98056,47.5118,-122.189,0,0,2014,11,outono,0,0
7732100150,2014-10-28,749500.0,4,2.5,226.68,903.67,2.0,0,0,3,9,226.68,0.0,1987,0,98052,47.6613,-122.132,0,0,2014,10,outono,0,0
5379800862,2015-04-29,360000.0,5,3.0,230.4,668.9,1.0,0,0,3,7,144.93,85.47,1999,0,98188,47.4586,-122.283,0,1,2015,4,primavera,0,0
